house_room,house,house_area,total_price,unit_price
3室1厅,双乐园小区 ,57.79,180.0,31148.0
2室1厅,北苑三村 ,68.64,195.0,28410.0
2室1厅,名城世纪园 ,78.8,312.0,39594.0
4室1厅,虎踞关43号 ,97.25,389.0,40000.0
3室2厅,金基汇锦国际 ,62.66,350.0,55858.0
3室1厅,霞光里小区 ,85.08,258.0,30325.0
2室2厅,墨香山庄 ,94.06,265.0,28174.0
3室2厅,樱驼花园承乐园 ,78.96,208.0,26343.0
3室1厅,凤凰西街188号 ,75.58,226.0,29903.0
3室2厅,和府奥园 ,132.13,610.0,46167.0
2室1厅,郑和国际广场 ,96.09,385.0,40067.0
2室1厅,东郊小镇第二街区 ,64.79,145.0,22380.0
2室1厅,华隆新寓一村 ,53.72,176.0,32763.0
2室1厅,名城世纪园 ,78.8,312.0,39594.0
2室1厅,北苑三村 ,68.64,195.0,28410.0
3室2厅,钟山晶典苑 ,113.52,345.0,30392.0
2室2厅,金陵尚府 ,93.96,410.0,43636.0
3室2厅,江岸水城 ,117.33,215.0,18325.0
2室1厅,天目路 ,51.01,300.0,58812.0
2室2厅,澄园 ,78.0,260.0,33334.0
2室2厅,金陵名人居 ,112.92,470.0,41623.0
3室2厅,诚品城 ,90.66,249.0,27466.0
3室1厅,侯家桥 ,73.52,220.0,29924.0
3室2厅,明月港湾星河湾 ,124.31,298.0,23973.0
2室1厅,金地名京 ,62.21,280.0,45009.0
3室2厅,高尔夫国际花园 ,146.25,336.0,22975.0
3室1厅,银河湾福苑 ,89.13,420.0,47123.0
3室1厅,苏宁千秋情缘花园 ,132.5,580.0,43774.0
2室1厅,恒基中心公寓 ,69.0,220.0,31885.0
2室1厅,旭日景城 ,81.41,265.0,32552.0
3室1厅,苏宁睿城 ,130.85,665.0,50822.0
3室2厅,定淮门大街 ,113.92,410.0,35991.0
3室1厅,高尔夫国际花园 ,127.74,389.0,30453.0
3室2厅,诚品城 ,90.66,249.0,27466.0
2室1厅,金地名京 ,62.21,280.0,45009.0
2室2厅,天润城第十四街区 ,65.78,155.0,23564.0
3室2厅,高尔夫国际花园 ,146.25,336.0,22975.0
3室2厅,定淮门大街 ,113.92,410.0,35991.0
3室1厅,高尔夫国际花园 ,127.74,389.0,30453.0
2室2厅,上海路154至158号 ,62.98,198.0,31439.0
3室2厅,托乐嘉睦邻居 ,125.37,360.0,28716.0
3室0厅,武定新村 ,62.06,158.0,25460.0
2室1厅,黄鹂新村 ,63.2,190.0,30064.0
1室1厅,中粮彩云居 ,38.02,106.0,27881.0
2室2厅,东城水岸 ,92.89,376.0,40478.0
4室2厅,金基唐城 ,142.54,600.0,42094.0
2室2厅,合家春天 ,76.64,205.0,26749.0
2室2厅,天润城第十二街区 ,81.01,188.0,23208.0
2室2厅,鸿意万嘉 ,73.29,208.0,28381.0
3室2厅,市政天元城 ,121.42,335.0,27591.0
5室2厅,江南文枢苑云泊居 ,215.75,390.0,18077.0
2室1厅,凤凰西街188号 ,61.67,190.0,30810.0
5室1厅,仙霞路 ,127.94,815.0,63702.0
5室2厅,欧洲城凯旋丽都花园 ,172.41,680.0,39441.0
2室2厅,亲水湾花园 ,96.67,278.0,28758.0
2室2厅,天润城第十二街区 ,72.47,181.0,24976.0
3室1厅,中和桥5号 ,82.22,212.0,25785.0
3室2厅,亚东城西区 ,129.69,380.0,29301.0
2室2厅,秦淮绿洲北苑 ,92.0,270.0,29348.0
2室1厅,托乐嘉贵邻居 ,76.58,238.0,31079.0
2室2厅,时光澔韵 ,85.91,295.0,34339.0
3室2厅,庆园 ,104.65,366.0,34974.0
2室2厅,明月港湾星河湾 ,88.81,248.0,27925.0
2室1厅,安泰村 ,77.73,235.0,30233.0
2室1厅,来凤新村 ,71.23,245.0,34396.0
2室1厅,二条巷 ,76.38,268.0,35088.0
4室2厅,金地自在城第八街区 ,113.51,273.0,24051.0
4室2厅,保利梧桐语花园 ,140.97,345.0,24474.0
3室2厅,嘉顺时代广场 ,96.57,260.0,26924.0
3室2厅,东方天郡西区 ,111.83,428.0,38273.0
3室2厅,爱涛尚逸华府 ,118.46,310.0,26170.0
2室1厅,东井村22号 ,60.14,175.0,29099.0
2室1厅,丰富路 ,52.34,180.0,34391.0
2室1厅,十字街小区 ,61.44,158.0,25717.0
3室1厅,御河新村 ,91.01,295.0,32415.0
2室1厅,小卫街 ,66.51,215.0,32326.0
2室2厅,大华锦绣华城香邑美颂 ,81.54,203.0,24896.0
3室2厅,大阳沟 ,95.02,280.0,29468.0
2室2厅,武夷商城 ,91.13,242.0,26556.0
4室2厅,月安花园邀月居 ,151.08,630.0,41700.0
3室1厅,东郊小镇第五街区 ,88.3,163.0,18460.0
2室1厅,托乐嘉贵邻居 ,76.58,238.0,31079.0
2室2厅,时光澔韵 ,85.91,295.0,34339.0
3室2厅,庆园 ,104.65,366.0,34974.0
2室2厅,明月港湾星河湾 ,88.81,248.0,27925.0
2室2厅,中北蔚蓝星座 ,96.21,376.0,39082.0
2室2厅,秦淮绿洲北苑 ,92.0,270.0,29348.0
3室2厅,康润园 ,72.95,242.0,33174.0
3室2厅,南方花园枫彩园 ,135.88,350.0,25759.0
3室2厅,金王府 ,104.38,335.0,32095.0
5室2厅,天泽苑 ,183.14,540.0,29486.0
4室2厅,麒麟山庄 ,139.62,350.0,25069.0
3室1厅,花神美境 ,95.29,340.0,35681.0
2室2厅,威尼斯水城第十街区 ,85.71,206.0,24035.0
3室1厅,丹凤新寓 ,87.9,280.0,31855.0
2室1厅,万科金域缇香 ,88.06,510.0,57916.0
2室1厅,大纱帽巷40号 ,52.64,255.0,48443.0
2室2厅,合家春天 ,76.8,210.0,27344.0
2室2厅,茶花里 ,80.34,240.0,29874.0
3室2厅,东郊小镇第二街区 ,115.98,250.0,21556.0
3室1厅,百水芊城秀水坊 ,83.11,192.0,23102.0
3室1厅,天华硅谷 ,89.51,205.0,22903.0
3室2厅,文鼎雅苑 ,89.81,240.0,26724.0
2室1厅,露园 ,57.98,188.0,32425.0
3室1厅,西桥 ,77.98,235.0,30136.0
2室2厅,五老村 ,69.28,245.0,35364.0
2室1厅,百水家园 ,64.9,150.0,23113.0
2室1厅,宁欣苑小区 ,69.28,168.0,24250.0
3室2厅,翠屏国际水杉苑 ,134.49,368.0,27363.0
5室2厅,雅居乐花园 ,262.03,1058.0,40378.0
6室2厅,明发滨江新城三期 ,235.74,438.0,18580.0
4室3厅,东郊小镇第二街区 ,149.22,240.0,16084.0
3室3厅,颐和南园 ,262.1,650.0,24800.0
3室0厅,尖角营小区 ,40.43,135.0,33392.0
1室1厅,天玺国际广场 ,57.56,388.0,67408.0
2室1厅,莫愁新寓胜棋里 ,55.7,170.0,30521.0
2室2厅,威尼斯水城第三街区 ,99.76,215.0,21552.0
3室2厅,旭日爱上城第四区北区 ,111.61,290.0,25984.0
3室2厅,梅花山庄南华苑 ,142.49,498.0,34950.0
4室1厅,汉口路 ,92.78,335.0,36107.0
1室1厅,永丰大厦 ,85.38,165.0,19326.0
3室1厅,钟麓花园 ,65.93,205.0,31094.0
3室1厅,铂领公寓 ,106.04,355.0,33478.0
3室2厅,金信花园 ,115.4,520.0,45061.0
2室2厅,华汇康城 ,84.17,183.0,21742.0
2室2厅,御水湾花园 ,92.63,350.0,37785.0
3室2厅,汉口路40号 ,134.02,536.0,39995.0
2室2厅,天润城第十二街区 ,77.96,183.0,23474.0
1室1厅,辰龙雅苑 ,41.69,150.0,35980.0
2室1厅,雅居乐花园 ,55.71,230.0,41286.0
2室1厅,仙鹤里小区 ,51.49,168.0,32628.0
5室2厅,银城西堤国际一区 ,178.89,900.0,50311.0
2室2厅,百合果园 ,77.58,350.0,45115.0
2室1厅,白鹭花园凤栖苑 ,51.99,175.0,33661.0
3室2厅,碧瑶花园一期 ,126.09,558.0,44255.0
2室2厅,同曦国际广场 ,97.81,305.0,31183.0
3室2厅,威尼斯水城第十街区 ,94.68,310.0,32742.0
4室2厅,枫丹白露枫丹花园 ,147.23,550.0,37357.0
2室1厅,上海路154至158号 ,58.47,185.0,31641.0
2室1厅,豆菜桥小区 ,59.23,195.0,32923.0
1室1厅,左邻右里家园泊客公寓 ,44.98,120.0,26679.0
2室1厅,光华园 ,52.84,158.6,30000.0
1室1厅,兆园 ,41.74,118.0,28271.0
2室1厅,康福村 ,50.8,130.0,25591.0
4室2厅,湖滨公寓 ,127.4,335.0,26296.0
2室2厅,月牙湖花园 ,82.31,320.0,38878.0
2室1厅,天悦花园 ,45.71,145.0,31722.0
1室2厅,都市名园 ,53.88,203.0,37677.0
3室2厅,21世纪国际公寓 ,103.36,280.0,27090.0
2室0厅,来凤街 ,58.48,182.0,31122.0
3室2厅,21世纪国际公寓 ,103.36,280.0,27090.0
2室0厅,来凤街 ,58.48,182.0,31122.0
4室2厅,明发滨江新城三期 ,139.0,260.0,18706.0
2室1厅,晏公庙54号 ,67.31,205.0,30457.0
3室2厅,爱涛翠湖花园 ,143.15,310.0,21656.0
1室1厅,合家春天 ,38.43,98.0,25501.0
3室2厅,藏龙御景 ,130.02,356.0,27381.0
2室1厅,东方城启明园 ,77.01,235.0,30516.0
2室1厅,瑞鸿名邸 ,66.08,210.0,31780.0
2室1厅,长江新村2号 ,75.58,238.0,31490.0
3室2厅,天润城第九街区 ,101.28,230.0,22710.0
1室1厅,辰龙广场 ,44.42,298.0,67087.0
2室2厅,天润城第三街区 ,81.16,175.0,21563.0
2室1厅,瑞金路二号四号小区 ,54.95,217.0,39491.0
3室1厅,豆腐坊 ,62.2,185.0,29743.0
2室1厅,东井村41号 ,43.04,115.0,26720.0
2室1厅,营苑新寓 ,72.92,168.0,23039.0
2室1厅,百水芊城春水坊 ,62.81,144.0,22927.0
2室1厅,迎江园 ,61.28,330.0,53852.0
2室1厅,二条巷 ,52.17,185.0,35461.0
1室1厅,武学园小区 ,50.49,175.0,34661.0
2室1厅,四方新村六村 ,71.6,157.0,21928.0
2室1厅,四方新村六村 ,71.83,165.0,22971.0
3室2厅,邮政世纪花园 ,89.25,560.0,62746.0
1室1厅,来凤新村 ,39.06,110.0,28162.0
3室2厅,翠屏清华园 ,126.74,365.0,28800.0
2室1厅,银河湾紫苑 ,79.36,178.0,22430.0
3室1厅,东郊小镇第六街区 ,87.86,185.0,21057.0
2室2厅,悦民公寓 ,92.0,188.0,20435.0
2室1厅,蒋王庙街 ,54.09,145.0,26808.0
2室2厅,梅花山庄中沁苑 ,86.39,295.0,34148.0
2室2厅,银轮花园 ,84.96,288.0,33899.0
3室1厅,海润枫景家园 ,98.09,185.0,18861.0
3室2厅,武夷绿洲品茗苑 ,128.61,375.0,29158.0
3室1厅,石婆婆庵 ,101.39,472.0,46553.0
3室2厅,明发滨江新城二期 ,132.42,360.0,27187.0
2室2厅,天润城第十街区 ,80.39,190.0,23635.0
2室1厅,天润城第十二街区 ,76.6,180.0,23499.0
2室2厅,阳光聚宝山庄 ,104.15,330.0,31686.0
2室1厅,莫愁花园牡丹里 ,85.01,305.0,35879.0
2室2厅,华盛园 ,41.34,142.0,34350.0
2室1厅,红花地 ,57.17,188.0,32885.0
1室1厅,盈嘉青春渡 ,33.83,76.0,22466.0
6室3厅,华汇康城 ,177.46,369.0,20794.0
2室1厅,铁路北街 ,60.8,150.0,24672.0
2室1厅,佛心桥 ,53.21,165.0,31010.0
2室2厅,东升村 ,74.78,205.0,27414.0
2室1厅,太平门东街 ,52.7,158.0,29982.0
2室1厅,樱驼花园颂和园 ,69.89,230.0,32909.0
2室1厅,金陵新九村 ,68.5,178.0,25986.0
2室2厅,宋都奥体名座 ,76.88,350.0,45526.0
2室1厅,金陵新七村 ,59.63,148.0,24820.0
2室1厅,华保新寓 ,67.12,250.0,37247.0
2室1厅,樱驼花园华康苑 ,64.22,192.0,29898.0
2室1厅,北阴阳营 ,58.75,165.0,28086.0
3室2厅,洪武公寓 ,113.44,350.0,30854.0
2室1厅,晏公庙西村 ,59.91,172.0,28710.0
3室2厅,托乐嘉吉邻居 ,145.04,425.0,29303.0
4室3厅,东郊小镇第一街区 ,129.44,210.0,16224.0
6室2厅,栖园 ,344.03,1480.0,43020.0
6室3厅,华汇康城 ,177.46,369.0,20794.0
2室1厅,铁路北街 ,60.8,150.0,24672.0
2室1厅,佛心桥 ,53.21,165.0,31010.0
2室2厅,东升村 ,74.78,205.0,27414.0
2室1厅,太平门东街 ,52.7,158.0,29982.0
2室1厅,樱驼花园颂和园 ,69.89,230.0,32909.0
2室1厅,金陵新九村 ,68.5,178.0,25986.0
2室2厅,宋都奥体名座 ,76.88,350.0,45526.0
2室1厅,金陵新七村 ,59.63,148.0,24820.0
2室1厅,华保新寓 ,67.12,250.0,37247.0
2室1厅,樱驼花园华康苑 ,64.22,192.0,29898.0
2室1厅,北阴阳营 ,58.75,165.0,28086.0
1室1厅,盈嘉青春渡 ,33.83,76.0,22466.0
2室1厅,康美里 ,52.03,143.0,27485.0
1室1厅,钓鱼台 ,39.34,112.0,28470.0
1室1厅,瑞金新村 ,30.25,125.0,41323.0
2室1厅,紫气钟山 ,63.9,210.0,32864.0
4室1厅,春江新城鸿觉坊 ,84.71,210.0,24791.0
2室1厅,万达紫金明珠 ,85.41,240.0,28100.0
1室1厅,贡园 ,43.53,124.0,28487.0
2室2厅,碧水湾西园 ,77.86,210.0,26972.0
2室1厅,蓝岸3G ,61.6,96.0,15585.0
4室2厅,翠屏国际银杏苑 ,174.71,452.0,25872.0
3室2厅,观城 ,103.49,530.0,51213.0
2室1厅,清江花苑明月园 ,72.18,298.0,41286.0
2室1厅,瀛洲湾 ,75.4,192.0,25465.0
2室1厅,后宰门清溪村 ,50.15,133.0,26521.0
1室1厅,天安恒隆花园 ,50.4,170.0,33731.0
2室1厅,富贵山小区 ,46.82,130.0,27766.0
4室3厅,天地新城天一座 ,84.32,289.0,34275.0
4室1厅,融侨世家 ,108.53,253.0,23312.0
2室1厅,金陵新九村 ,69.97,155.0,22153.0
3室1厅,天地新城天柱座 ,103.0,263.0,25534.0
3室2厅,明发滨江新城一期 ,125.18,268.0,21410.0
2室2厅,江南青年城惠山苑 ,100.99,235.0,23270.0
3室1厅,天地花园 ,76.57,195.0,25467.0
2室2厅,南林一村 ,76.83,252.0,32800.0
2室2厅,星雨华府 ,95.68,550.0,57484.0
3室2厅,青山湾花园 ,109.08,265.0,24295.0
2室1厅,岗虹苑 ,50.16,140.0,27911.0
2室1厅,桥工新村 ,58.12,120.0,20647.0
2室2厅,南京恒大绿洲 ,89.24,255.0,28575.0
2室1厅,安怀村 ,62.1,155.0,24960.0
2室2厅,富丽山庄 ,93.84,310.0,33035.0
2室1厅,赤壁路 ,62.42,310.0,49664.0
3室2厅,天华硅谷 ,114.61,235.0,20505.0
2室2厅,百家湖国际花园 ,108.76,306.0,28136.0
1室1厅,正泰大厦 ,64.59,168.0,26011.0
4室2厅,江南文枢苑书朗苑 ,207.96,440.0,21158.0
2室2厅,金地自在城第八街区 ,87.52,216.0,24681.0
3室2厅,爱秦湾 ,115.67,380.0,32853.0
2室2厅,天润城第三街区 ,93.77,195.0,20796.0
2室1厅,宁工新寓二村 ,61.06,258.0,42254.0
2室1厅,鸿意星城 ,62.66,188.0,30004.0
2室2厅,天润城第四街区 ,81.7,175.0,21420.0
2室2厅,金王府 ,77.49,245.0,31617.0
3室2厅,裕顺雅苑 ,103.14,410.0,39752.0
2室2厅,天润城第十四街区 ,78.57,180.0,22910.0
2室2厅,天润城第十四街区 ,78.57,180.0,22910.0
3室2厅,大邦花园 ,115.23,460.0,39921.0
3室1厅,银城花园北片 ,82.59,350.0,42379.0
5室2厅,旭日家园 ,137.13,238.0,17356.0
3室1厅,仓顶 ,69.79,190.0,27225.0
3室1厅,后标营35号 ,79.97,253.0,31637.0
3室2厅,兰亭雅苑 ,98.02,320.0,32647.0
3室2厅,东郊小镇第八街区 ,75.05,175.0,23318.0
2室2厅,文化名园上筑园 ,68.89,230.0,33387.0
3室1厅,棉鞋营小区 ,69.43,218.0,31399.0
2室1厅,幸福美地花园 ,75.73,159.0,20996.0
2室1厅,琥珀巷高层小区 ,71.13,215.0,30227.0
2室1厅,后标营 ,66.47,170.0,25576.0
2室1厅,东方龙湖湾 ,62.94,168.0,26693.0
3室2厅,同曦青春水岸 ,99.66,336.0,33715.0
5室2厅,颐和美地 ,233.13,618.0,26509.0
2室1厅,萨家湾 ,51.24,130.0,25371.0
2室1厅,新河一村 ,47.77,250.0,52335.0
2室1厅,民佳园小区 ,81.62,360.0,44107.0
1室1厅,嘉业国际城 ,55.97,222.0,39665.0
2室1厅,多伦路 ,52.64,147.0,27926.0
2室1厅,爱达花园兰花园 ,66.11,155.0,23446.0
3室2厅,奥体新城翠杉园 ,116.06,575.0,49544.0
2室1厅,清凉山庄 ,48.62,240.0,49363.0
3室2厅,中海万锦熙岸一期 ,138.0,340.0,24638.0
2室2厅,威尼斯水城第八街区 ,90.02,217.0,24106.0
3室3厅,德盈国际 ,78.12,380.0,48644.0
4室2厅,万科金色半山 ,143.09,375.0,26208.0
3室1厅,南理工小区西园小区 ,75.48,268.0,35507.0
3室1厅,旭日爱上城第四区南区 ,83.0,190.0,22892.0
2室1厅,北阴阳营8号 ,58.78,180.0,30623.0
3室2厅,缔景名苑 ,104.86,248.0,23651.0
3室2厅,江佑铂庭 ,115.0,305.0,26522.0
2室1厅,明发城市广场 ,87.81,230.0,26193.0
3室2厅,诚品城 ,101.25,265.0,26173.0
3室2厅,威尼斯水城第三街区 ,132.92,250.0,18809.0
3室1厅,九华山小区 ,79.28,262.0,33048.0
3室2厅,托乐嘉贵邻居 ,131.19,399.0,30414.0
3室1厅,华阳佳园华彩苑 ,79.09,296.0,37426.0
3室2厅,托乐嘉旺邻居 ,150.39,450.0,29923.0
3室2厅,明发滨江新城二期 ,110.03,255.0,23176.0
2室2厅,梅花山庄中沁苑 ,86.91,290.0,33368.0
3室2厅,威尼斯水城第十街区 ,110.6,250.0,22604.0
3室2厅,东方红郡 ,95.94,248.0,25850.0
3室2厅,大华锦绣华城榴美颂 ,123.28,285.0,23119.0
3室1厅,卫岗26号小区 ,65.73,182.0,27690.0
3室2厅,明发滨江新城一期 ,110.8,236.0,21300.0
4室1厅,金城丽景北区 ,91.38,220.0,24076.0
3室2厅,中海万锦熙岸一期 ,138.0,340.0,24638.0
2室2厅,威尼斯水城第八街区 ,90.02,217.0,24106.0
3室3厅,德盈国际 ,78.12,380.0,48644.0
4室2厅,万科金色半山 ,143.09,375.0,26208.0
3室1厅,南理工小区西园小区 ,75.48,268.0,35507.0
4室2厅,银城东苑望山苑 ,146.62,630.0,42969.0
3室1厅,二号新村 ,74.43,268.0,36007.0
5室3厅,莱茵东郡 ,241.84,530.0,21916.0
2室1厅,风光里小区 ,91.22,296.0,32450.0
3室2厅,天正天御溪岸A区 ,106.79,269.0,25190.0
